Date,State,Confirmed,Deaths,Recovered
03/10/2020,Alaska,0.0,0.0,0.0
03/10/2020,Arizona,6.0,0.0,1.0
03/10/2020,Arkansas,0.0,0.0,0.0
03/10/2020,California,144.0,2.0,2.0
03/10/2020,Colorado,15.0,0.0,0.0
03/10/2020,Connecticut,2.0,0.0,0.0
03/10/2020,Delaware,0.0,0.0,0.0
03/10/2020,Florida,15.0,2.0,0.0
03/10/2020,Georgia,17.0,0.0,0.0
03/10/2020,Hawaii,2.0,0.0,0.0
03/10/2020,Idaho,0.0,0.0,0.0
03/10/2020,Illinois,12.0,0.0,2.0
03/10/2020,Indiana,6.0,0.0,0.0
03/10/2020,Iowa,8.0,0.0,0.0
03/10/2020,Kansas,1.0,0.0,0.0
03/10/2020,Kentucky,6.0,0.0,0.0
03/10/2020,Louisiana,1.0,0.0,0.0
03/10/2020,Maine,0.0,0.0,0.0
03/10/2020,Maryland,8.0,0.0,0.0
03/10/2020,Massachusetts,92.0,0.0,1.0
03/10/2020,Michigan,0.0,0.0,0.0
03/10/2020,Minnesota,3.0,0.0,0.0
03/10/2020,Mississippi,0.0,0.0,0.0
03/10/2020,Missouri,1.0,0.0,0.0
03/10/2020,Montana,0.0,0.0,0.0
03/10/2020,Nebraska,3.0,0.0,0.0
03/10/2020,Nevada,4.0,0.0,0.0
03/10/2020,New Hampshire,4.0,0.0,0.0
03/10/2020,New Jersey,15.0,1.0,0.0
03/10/2020,New Mexico,0.0,0.0,0.0
03/10/2020,New York,173.0,0.0,0.0
03/10/2020,North Carolina,7.0,0.0,0.0
03/10/2020,North Dakota,0.0,0.0,0.0
03/10/2020,Ohio,3.0,0.0,0.0
03/10/2020,Oklahoma,2.0,0.0,0.0
03/10/2020,Oregon,15.0,0.0,0.0
03/10/2020,Pennsylvania,12.0,0.0,0.0
03/10/2020,Rhode Island,3.0,0.0,0.0
03/10/2020,South Carolina,7.0,0.0,0.0
03/10/2020,South Dakota,0.0,0.0,0.0
03/10/2020,Tennessee,7.0,0.0,0.0
03/10/2020,Texas,13.0,0.0,0.0
03/10/2020,Utah,2.0,0.0,0.0
03/10/2020,Vermont,1.0,0.0,0.0
03/10/2020,Virginia,7.0,0.0,0.0
03/10/2020,Washington,267.0,23.0,1.0
03/10/2020,West Virginia,0.0,0.0,0.0
03/10/2020,Wisconsin,3.0,0.0,1.0
03/10/2020,Wyoming,0.0,0.0,0.0
03/11/2020,Alaska,0.0,0.0,0.0
03/11/2020,Arizona,9.0,0.0,1.0
03/11/2020,Arkansas,1.0,0.0,0.0
03/11/2020,California,177.0,3.0,2.0
03/11/2020,Colorado,34.0,0.0,0.0
03/11/2020,Connecticut,3.0,0.0,0.0
03/11/2020,Delaware,1.0,0.0,0.0
03/11/2020,Florida,28.0,2.0,0.0
03/11/2020,Georgia,23.0,0.0,0.0
03/11/2020,Hawaii,2.0,0.0,0.0
03/11/2020,Idaho,0.0,0.0,0.0
03/11/2020,Illinois,25.0,0.0,2.0
03/11/2020,Indiana,11.0,0.0,0.0
03/11/2020,Iowa,13.0,0.0,0.0
03/11/2020,Kansas,1.0,0.0,0.0
03/11/2020,Kentucky,8.0,0.0,0.0
03/11/2020,Louisiana,6.0,0.0,0.0
03/11/2020,Maine,0.0,0.0,0.0
03/11/2020,Maryland,9.0,0.0,0.0
03/11/2020,Massachusetts,95.0,0.0,1.0
03/11/2020,Michigan,2.0,0.0,0.0
03/11/2020,Minnesota,5.0,0.0,0.0
03/11/2020,Mississippi,0.0,0.0,0.0
03/11/2020,Missouri,1.0,0.0,0.0
03/11/2020,Montana,1.0,0.0,0.0
03/11/2020,Nebraska,5.0,0.0,0.0
03/11/2020,Nevada,7.0,0.0,0.0
03/11/2020,New Hampshire,5.0,0.0,0.0
03/11/2020,New Jersey,23.0,1.0,0.0
03/11/2020,New Mexico,3.0,0.0,0.0
03/11/2020,New York,220.0,0.0,0.0
03/11/2020,North Carolina,7.0,0.0,0.0
03/11/2020,North Dakota,0.0,0.0,0.0
03/11/2020,Ohio,4.0,0.0,0.0
03/11/2020,Oklahoma,2.0,0.0,0.0
03/11/2020,Oregon,19.0,0.0,0.0
03/11/2020,Pennsylvania,16.0,0.0,0.0
03/11/2020,Rhode Island,5.0,0.0,0.0
03/11/2020,South Carolina,10.0,0.0,0.0
03/11/2020,South Dakota,8.0,1.0,0.0
03/11/2020,Tennessee,9.0,0.0,0.0
03/11/2020,Texas,21.0,0.0,0.0
03/11/2020,Utah,3.0,0.0,0.0
03/11/2020,Vermont,1.0,0.0,0.0
03/11/2020,Virginia,9.0,0.0,0.0
03/11/2020,Washington,366.0,29.0,1.0
03/11/2020,West Virginia,0.0,0.0,0.0
03/11/2020,Wisconsin,6.0,0.0,1.0
03/11/2020,Wyoming,0.0,0.0,0.0
03/12/2020,Alaska,0.0,0.0,0.0
03/12/2020,Arizona,9.0,0.0,1.0
03/12/2020,Arkansas,6.0,0.0,0.0
03/12/2020,California,221.0,4.0,6.0
03/12/2020,Colorado,45.0,0.0,0.0
03/12/2020,Connecticut,5.0,0.0,0.0
03/12/2020,Delaware,1.0,0.0,0.0
03/12/2020,Florida,35.0,2.0,0.0
03/12/2020,Georgia,31.0,1.0,0.0
03/12/2020,Hawaii,2.0,0.0,0.0
03/12/2020,Idaho,0.0,0.0,0.0
03/12/2020,Illinois,32.0,0.0,2.0
03/12/2020,Indiana,13.0,0.0,0.0
03/12/2020,Iowa,16.0,0.0,0.0
03/12/2020,Kansas,1.0,0.0,0.0
03/12/2020,Kentucky,10.0,0.0,0.0
03/12/2020,Louisiana,19.0,0.0,0.0
03/12/2020,Maine,0.0,0.0,0.0
03/12/2020,Maryland,12.0,0.0,0.0
03/12/2020,Massachusetts,108.0,0.0,1.0
03/12/2020,Michigan,2.0,0.0,0.0
03/12/2020,Minnesota,9.0,0.0,0.0
03/12/2020,Mississippi,1.0,0.0,0.0
03/12/2020,Missouri,1.0,0.0,0.0
03/12/2020,Montana,1.0,0.0,0.0
03/12/2020,Nebraska,10.0,0.0,0.0
03/12/2020,Nevada,14.0,0.0,0.0
03/12/2020,New Hampshire,6.0,0.0,0.0
03/12/2020,New Jersey,29.0,1.0,0.0
03/12/2020,New Mexico,5.0,0.0,0.0
03/12/2020,New York,328.0,0.0,0.0
03/12/2020,North Carolina,15.0,0.0,0.0
03/12/2020,North Dakota,1.0,0.0,0.0
03/12/2020,Ohio,5.0,0.0,0.0
03/12/2020,Oklahoma,2.0,0.0,0.0
03/12/2020,Oregon,24.0,0.0,0.0
03/12/2020,Pennsylvania,22.0,0.0,0.0
03/12/2020,Rhode Island,5.0,0.0,0.0
03/12/2020,South Carolina,12.0,0.0,0.0
03/12/2020,South Dakota,8.0,1.0,0.0
03/12/2020,Tennessee,18.0,0.0,0.0
03/12/2020,Texas,27.0,0.0,0.0
03/12/2020,Utah,5.0,0.0,0.0
03/12/2020,Vermont,2.0,0.0,0.0
03/12/2020,Virginia,17.0,0.0,0.0
03/12/2020,Washington,442.0,31.0,1.0
03/12/2020,West Virginia,0.0,0.0,0.0
03/12/2020,Wisconsin,8.0,0.0,1.0
03/12/2020,Wyoming,1.0,0.0,0.0
03/13/2020,Alabama,5.0,0.0,0.0
03/13/2020,Alaska,1.0,0.0,0.0
03/13/2020,Arizona,9.0,0.0,1.0
03/13/2020,Arkansas,6.0,0.0,0.0
03/13/2020,California,282.0,4.0,6.0
03/13/2020,Colorado,49.0,0.0,0.0
03/13/2020,Connecticut,11.0,0.0,0.0
03/13/2020,Delaware,4.0,0.0,0.0
03/13/2020,Florida,50.0,2.0,0.0
03/13/2020,Georgia,42.0,1.0,0.0
03/13/2020,Hawaii,2.0,0.0,0.0
03/13/2020,Idaho,1.0,0.0,0.0
03/13/2020,Illinois,46.0,0.0,2.0
03/13/2020,Indiana,13.0,0.0,0.0
03/13/2020,Iowa,17.0,0.0,0.0
03/13/2020,Kansas,5.0,1.0,0.0
03/13/2020,Kentucky,14.0,0.0,0.0
03/13/2020,Louisiana,36.0,0.0,0.0
03/13/2020,Maine,1.0,0.0,0.0
03/13/2020,Maryland,18.0,0.0,0.0
03/13/2020,Massachusetts,123.0,0.0,1.0
03/13/2020,Michigan,16.0,0.0,0.0
03/13/2020,Minnesota,14.0,0.0,0.0
03/13/2020,Mississippi,1.0,0.0,0.0
03/13/2020,Missouri,2.0,0.0,0.0
03/13/2020,Montana,1.0,0.0,0.0
03/13/2020,Nebraska,13.0,0.0,0.0
03/13/2020,Nevada,17.0,0.0,0.0
03/13/2020,New Hampshire,6.0,0.0,0.0
03/13/2020,New Jersey,29.0,1.0,0.0
03/13/2020,New Mexico,10.0,0.0,0.0
03/13/2020,New York,421.0,0.0,0.0
03/13/2020,North Carolina,17.0,0.0,0.0
03/13/2020,North Dakota,1.0,0.0,0.0
03/13/2020,Ohio,13.0,0.0,0.0
03/13/2020,Oklahoma,2.0,0.0,0.0
03/13/2020,Oregon,30.0,0.0,0.0
03/13/2020,Pennsylvania,41.0,0.0,0.0
03/13/2020,Rhode Island,14.0,0.0,0.0
03/13/2020,South Carolina,13.0,0.0,0.0
03/13/2020,South Dakota,8.0,1.0,0.0
03/13/2020,Tennessee,26.0,0.0,0.0
03/13/2020,Texas,43.0,0.0,0.0
03/13/2020,Utah,9.0,0.0,0.0
03/13/2020,Vermont,2.0,0.0,0.0
03/13/2020,Virginia,30.0,0.0,0.0
03/13/2020,Washington,568.0,37.0,1.0
03/13/2020,West Virginia,0.0,0.0,0.0
03/13/2020,Wisconsin,19.0,0.0,1.0
03/13/2020,Wyoming,1.0,0.0,0.0
03/14/2020,Alabama,6.0,0.0,0.0
03/14/2020,Arizona,12.0,0.0,1.0
03/14/2020,Arkansas,12.0,0.0,0.0
03/14/2020,California,340.0,5.0,6.0
03/14/2020,Colorado,101.0,1.0,0.0
03/14/2020,Connecticut,22.0,0.0,0.0
03/14/2020,Delaware,6.0,0.0,0.0
03/14/2020,Florida,76.0,3.0,0.0
03/14/2020,Georgia,66.0,1.0,0.0
03/14/2020,Hawaii,4.0,0.0,0.0
03/14/2020,Idaho,2.0,0.0,0.0
03/14/2020,Illinois,64.0,0.0,2.0
03/14/2020,Indiana,16.0,0.0,0.0
03/14/2020,Iowa,17.0,0.0,0.0
03/14/2020,Kansas,8.0,1.0,0.0
03/14/2020,Kentucky,14.0,0.0,0.0
03/14/2020,Louisiana,77.0,1.0,0.0
03/14/2020,Maine,3.0,0.0,0.0
03/14/2020,Maryland,26.0,0.0,0.0
03/14/2020,Massachusetts,138.0,0.0,1.0
03/14/2020,Michigan,25.0,0.0,0.0
03/14/2020,Minnesota,21.0,0.0,0.0
03/14/2020,Mississippi,6.0,0.0,0.0
03/14/2020,Missouri,4.0,0.0,0.0
03/14/2020,Montana,5.0,0.0,0.0
03/14/2020,Nebraska,14.0,0.0,0.0
03/14/2020,Nevada,21.0,0.0,0.0
03/14/2020,New Hampshire,7.0,0.0,0.0
03/14/2020,New Jersey,69.0,1.0,0.0
03/14/2020,New Mexico,10.0,0.0,0.0
03/14/2020,New York,525.0,2.0,0.0
03/14/2020,North Carolina,24.0,0.0,0.0
03/14/2020,North Dakota,1.0,0.0,0.0
03/14/2020,Ohio,26.0,0.0,0.0
03/14/2020,Oklahoma,4.0,0.0,0.0
03/14/2020,Oregon,32.0,0.0,0.0
03/14/2020,Pennsylvania,47.0,0.0,0.0
03/14/2020,Rhode Island,20.0,0.0,0.0
03/14/2020,South Carolina,19.0,0.0,0.0
03/14/2020,South Dakota,9.0,1.0,0.0
03/14/2020,Tennessee,32.0,0.0,0.0
03/14/2020,Texas,57.0,0.0,0.0
03/14/2020,Utah,10.0,0.0,0.0
03/14/2020,Vermont,5.0,0.0,0.0
03/14/2020,Virginia,41.0,1.0,0.0
03/14/2020,Washington,572.0,37.0,1.0
03/14/2020,West Virginia,0.0,0.0,0.0
03/14/2020,Wisconsin,27.0,0.0,1.0
03/14/2020,Wyoming,2.0,0.0,0.0
03/15/2020,Alabama,12.0,0.0,0.0
03/15/2020,Alaska,1.0,0.0,0.0
03/15/2020,Arizona,13.0,0.0,1.0
03/15/2020,Arkansas,16.0,0.0,0.0
03/15/2020,California,426.0,6.0,6.0
03/15/2020,Colorado,131.0,1.0,0.0
03/15/2020,Connecticut,24.0,0.0,0.0
03/15/2020,Delaware,7.0,0.0,0.0
03/15/2020,Florida,115.0,4.0,0.0
03/15/2020,Georgia,99.0,1.0,0.0
03/15/2020,Hawaii,6.0,0.0,0.0
03/15/2020,Idaho,5.0,0.0,0.0
03/15/2020,Illinois,93.0,0.0,2.0
03/15/2020,Indiana,20.0,0.0,0.0
03/15/2020,Iowa,18.0,0.0,0.0
03/15/2020,Kansas,8.0,1.0,0.0
03/15/2020,Kentucky,20.0,0.0,0.0
03/15/2020,Louisiana,91.0,2.0,0.0
03/15/2020,Maine,12.0,0.0,0.0
03/15/2020,Maryland,32.0,0.0,0.0
03/15/2020,Massachusetts,164.0,0.0,1.0
03/15/2020,Michigan,33.0,0.0,0.0
03/15/2020,Minnesota,35.0,0.0,0.0
03/15/2020,Mississippi,10.0,0.0,0.0
03/15/2020,Missouri,5.0,0.0,0.0
03/15/2020,Montana,7.0,0.0,0.0
03/15/2020,Nebraska,17.0,0.0,0.0
03/15/2020,Nevada,24.0,0.0,0.0
03/15/2020,New Hampshire,13.0,0.0,0.0
03/15/2020,New Jersey,98.0,2.0,0.0
03/15/2020,New Mexico,13.0,0.0,0.0
03/15/2020,New York,732.0,3.0,0.0
03/15/2020,North Carolina,33.0,0.0,0.0
03/15/2020,North Dakota,1.0,0.0,0.0
03/15/2020,Ohio,37.0,0.0,0.0
03/15/2020,Oklahoma,7.0,0.0,0.0
03/15/2020,Oregon,36.0,1.0,0.0
03/15/2020,Pennsylvania,66.0,0.0,0.0
03/15/2020,Rhode Island,20.0,0.0,0.0
03/15/2020,South Carolina,28.0,0.0,0.0
03/15/2020,South Dakota,9.0,1.0,0.0
03/15/2020,Tennessee,39.0,0.0,0.0
03/15/2020,Texas,72.0,0.0,0.0
03/15/2020,Utah,28.0,0.0,0.0
03/15/2020,Vermont,8.0,0.0,0.0
03/15/2020,Virginia,45.0,1.0,0.0
03/15/2020,Washington,643.0,40.0,1.0
03/15/2020,West Virginia,0.0,0.0,0.0
03/15/2020,Wisconsin,32.0,0.0,1.0
03/15/2020,Wyoming,3.0,0.0,0.0
03/16/2020,Alabama,29.0,0.0,0.0
03/16/2020,Alaska,1.0,0.0,0.0
03/16/2020,Arizona,18.0,0.0,1.0
03/16/2020,Arkansas,22.0,0.0,0.0
03/16/2020,California,557.0,7.0,6.0
03/16/2020,Colorado,160.0,1.0,0.0
03/16/2020,Connecticut,30.0,0.0,0.0
03/16/2020,Delaware,8.0,0.0,0.0
03/16/2020,Florida,155.0,5.0,0.0
03/16/2020,Georgia,121.0,1.0,0.0
03/16/2020,Hawaii,7.0,0.0,0.0
03/16/2020,Idaho,5.0,0.0,0.0
03/16/2020,Illinois,105.0,0.0,2.0
03/16/2020,Indiana,25.0,1.0,0.0
03/16/2020,Iowa,23.0,0.0,0.0
03/16/2020,Kansas,11.0,1.0,0.0
03/16/2020,Kentucky,21.0,1.0,1.0
03/16/2020,Louisiana,136.0,3.0,0.0
03/16/2020,Maine,17.0,0.0,0.0
03/16/2020,Maryland,41.0,0.0,3.0
03/16/2020,Massachusetts,197.0,0.0,1.0
03/16/2020,Michigan,53.0,0.0,0.0
03/16/2020,Minnesota,54.0,0.0,0.0
03/16/2020,Mississippi,13.0,0.0,0.0
03/16/2020,Missouri,6.0,0.0,0.0
03/16/2020,Montana,7.0,0.0,0.0
03/16/2020,Nebraska,18.0,0.0,0.0
03/16/2020,Nevada,45.0,1.0,0.0
03/16/2020,New Hampshire,17.0,0.0,0.0
03/16/2020,New Jersey,178.0,2.0,1.0
03/16/2020,New Mexico,17.0,0.0,0.0
03/16/2020,New York,967.0,10.0,0.0
03/16/2020,North Carolina,38.0,0.0,0.0
03/16/2020,North Dakota,1.0,0.0,0.0
03/16/2020,Ohio,50.0,0.0,0.0
03/16/2020,Oklahoma,10.0,0.0,0.0
03/16/2020,Oregon,39.0,1.0,0.0
03/16/2020,Pennsylvania,77.0,0.0,0.0
03/16/2020,Rhode Island,21.0,0.0,0.0
03/16/2020,South Carolina,33.0,1.0,0.0
03/16/2020,South Dakota,10.0,1.0,0.0
03/16/2020,Tennessee,52.0,0.0,0.0
03/16/2020,Texas,85.0,0.0,0.0
03/16/2020,Utah,39.0,0.0,0.0
03/16/2020,Vermont,12.0,0.0,0.0
03/16/2020,Virginia,49.0,1.0,0.0
03/16/2020,Washington,904.0,48.0,1.0
03/16/2020,West Virginia,0.0,0.0,0.0
03/16/2020,Wisconsin,47.0,0.0,1.0
03/16/2020,Wyoming,3.0,0.0,0.0
03/18/2020,Alabama,46.0,0.0,0.0
03/18/2020,Alaska,6.0,0.0,0.0
03/18/2020,Arizona,27.0,0.0,1.0
03/18/2020,Arkansas,33.0,0.0,0.0
03/18/2020,California,751.0,13.0,6.0
03/18/2020,Colorado,184.0,2.0,0.0
03/18/2020,Connecticut,68.0,0.0,0.0
03/18/2020,Delaware,19.0,0.0,0.0
03/18/2020,Florida,314.0,7.0,0.0
03/18/2020,Georgia,199.0,3.0,0.0
03/18/2020,Hawaii,14.0,0.0,0.0
03/18/2020,Idaho,9.0,0.0,0.0
03/18/2020,Illinois,162.0,1.0,2.0
03/18/2020,Indiana,39.0,2.0,0.0
03/18/2020,Iowa,29.0,0.0,0.0
03/18/2020,Kansas,18.0,1.0,0.0
03/18/2020,Kentucky,27.0,1.0,1.0
03/18/2020,Louisiana,257.0,4.0,0.0
03/18/2020,Maine,42.0,0.0,0.0
03/18/2020,Maryland,85.0,0.0,3.0
03/18/2020,Massachusetts,218.0,0.0,1.0
03/18/2020,Michigan,83.0,0.0,0.0
03/18/2020,Minnesota,77.0,0.0,0.0
03/18/2020,Mississippi,34.0,0.0,0.0
03/18/2020,Missouri,18.0,0.0,0.0
03/18/2020,Montana,11.0,0.0,0.0
03/18/2020,Nebraska,24.0,0.0,0.0
03/18/2020,Nevada,56.0,1.0,0.0
03/18/2020,New Hampshire,26.0,0.0,0.0
03/18/2020,New Jersey,267.0,3.0,1.0
03/18/2020,New Mexico,23.0,0.0,0.0
03/18/2020,New York,2495.0,16.0,0.0
03/18/2020,North Carolina,70.0,0.0,0.0
03/18/2020,North Dakota,6.0,0.0,0.0
03/18/2020,Ohio,86.0,0.0,0.0
03/18/2020,Oklahoma,19.0,0.0,0.0
03/18/2020,Oregon,68.0,2.0,0.0
03/18/2020,Pennsylvania,152.0,0.0,0.0
03/18/2020,Rhode Island,33.0,0.0,0.0
03/18/2020,South Carolina,47.0,1.0,0.0
03/18/2020,South Dakota,11.0,1.0,0.0
03/18/2020,Tennessee,79.0,0.0,0.0
03/18/2020,Texas,173.0,3.0,0.0
03/18/2020,Utah,51.0,0.0,0.0
03/18/2020,Vermont,18.0,0.0,0.0
03/18/2020,Virginia,77.0,2.0,0.0
03/18/2020,Washington,1076.0,55.0,1.0
03/18/2020,West Virginia,1.0,0.0,0.0
03/18/2020,Wisconsin,92.0,0.0,1.0
03/18/2020,Wyoming,15.0,0.0,0.0
03/19/2020,Alabama,78.0,0.0,0.0
03/19/2020,Alaska,9.0,0.0,0.0
