,confirmed,country,date,datetime,deaths,file_date,province,recovered
11566,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alabama,0
11565,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wisconsin,0
11489,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
11490,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
11491,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
11492,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nebraska,0
11493,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
11494,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
11633,39,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Florida,0
11612,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
11632,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Carolina,0
11630,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nebraska,0
11662,922,America,2020-03-23,2020-03-23 23:19:34,9,2020-03-23,Illinois,0
11663,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
11664,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
11665,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
11666,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Hampshire,0
11667,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oregon,0
11668,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alabama,0
11669,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
11670,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
11660,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
11647,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
11646,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wisconsin,0
11645,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Washington,0
11622,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
11623,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
11624,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
11625,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
11626,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alabama,0
11627,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
11628,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
11629,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
11631,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Mexico,0
11611,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Pennsylvania,0
11610,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
11609,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
13675,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Pennsylvania,0
13676,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13677,29,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,California,0
13678,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
13679,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alaska,0
13680,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13681,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Carolina,0
13683,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
13706,69,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Missouri,0
13707,15,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Missouri,0
13708,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Florida,0
13733,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
13734,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13735,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13736,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
13737,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
13738,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
13739,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Washington,0
13740,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13741,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13742,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Montana,0
13674,67,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,New Jersey,0
13743,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13673,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maryland,0
13671,14,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,California,0
13696,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13697,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13698,8,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Louisiana,0
13699,16,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13700,18,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Florida,0
13701,17,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13702,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Michigan,0
13703,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13704,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
13685,20,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Washington,0
13705,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
13684,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13682,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13663,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
13664,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
13665,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13666,10,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13667,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
13668,519,America,2020-03-23,2020-03-23 23:19:34,11,2020-03-23,Washington,0
13669,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Pennsylvania,0
13670,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Mexico,0
13672,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maine,0
13694,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wisconsin,0
13744,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
13746,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
13725,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
13726,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13727,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
13728,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
13719,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nebraska,0
12739,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
13597,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
12737,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
11596,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alabama,0
11597,27,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
11598,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
11599,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
11600,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
11601,16,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oklahoma,0
11602,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
11603,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
11604,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
11605,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
11595,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
11606,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
11608,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13724,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13745,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
13723,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13721,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Dakota,0
13747,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13748,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13749,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nevada,0
13750,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
13751,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Hampshire,0
13732,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13731,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oklahoma,0
13730,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13729,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Dakota,0
13709,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13710,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13711,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maryland,0
13712,47,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13713,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
13714,6,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
13715,8,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,California,0
13716,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13717,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
13845,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13718,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
13720,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
13722,12,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Ohio,0
13633,93,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13557,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Montana,0
13631,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
14032,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
14149,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14150,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
14151,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
14152,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
14153,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14154,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,West Virginia,0
13632,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
14156,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
14031,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
14157,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
14159,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
14160,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oklahoma,0
14161,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
14162,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oklahoma,0
14163,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maryland,0
14164,42,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Massachusetts,0
14165,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
14166,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
14167,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
14158,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
14030,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nebraska,0
13914,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Florida,0
13912,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13892,0,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Florida,0
13915,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13913,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
13894,63,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
13895,56,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13896,15,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
13897,11,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13898,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maine,0
13899,53,America,2020-03-23,2020-03-23 23:19:34,7,2020-03-23,Massachusetts,0
13900,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
13901,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13902,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Montana,0
13903,89,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nevada,0
13904,23,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Hampshire,0
13905,419,America,2020-03-23,2020-03-23 23:19:34,9,2020-03-23,New Jersey,0
13906,107,America,2020-03-23,2020-03-23 23:19:34,36,2020-03-23,New York,0
13907,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Rhode Island,0
13908,54,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13909,0,America,2020-03-23,2020-03-23 23:19:34,3,2020-03-23,Vermont,0
13910,145,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Washington,0
13911,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wuhan Evacuee,0
14148,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,West Virginia,0
14168,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alaska,0
14147,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
14145,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
14197,5,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Virginia,0
14198,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14199,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,California,0
14200,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alaska,0
14201,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arizona,0
14202,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Colorado,0
14203,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14204,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14205,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
14207,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,American Samoa,0
14220,49,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Diamond Princess,0
14228,28,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Grand Princess,0
14231,29,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Guam,0
14258,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Northern Mariana Islands,0
14263,31,America,2020-03-23,2020-03-23 23:19:34,2,2020-03-23,Puerto Rico,0
14282,7,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virgin Islands,0
12740,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
14194,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Nebraska,0
14170,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
14193,12,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maine,0
14191,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14196,7,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Carolina,0
13916,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
14195,10,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Pennsylvania,0
14169,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
14126,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Carolina,0
14127,5,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Virginia,0
14128,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
14129,53,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
14130,14,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14131,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
14132,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
14133,6,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
14134,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14135,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
14136,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Connecticut,0
14137,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Vermont,0
14138,12,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Vermont,0
14139,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
14140,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
14141,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
14142,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
14143,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wisconsin,0
14144,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
14146,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alabama,0
14125,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
14171,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13935,11,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Utah,0
13934,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13933,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
14000,12,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Jersey,0
14001,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
14002,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
14003,5,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
14004,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Pennsylvania,0
14006,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Virginia,0
14029,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13938,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alaska,0
13936,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13871,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,West Virginia,0
13872,16,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,California,0
13873,11,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Oklahoma,0
13874,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
13875,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,California,0
13876,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13877,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13878,9,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Alabama,0
13879,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
13880,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Michigan,0
13881,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13882,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Idaho,0
13999,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Missouri,0
13883,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13998,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
13996,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
14022,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kansas,0
14023,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
14024,2,America,2020-03-23,2020-03-23 23:19:34,1,2020-03-23,Louisiana,0
14025,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maine,0
14026,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Maryland,0
14027,10,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Minnesota,0
14028,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
14008,11,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Utah,0
13984,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
14007,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
14005,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13986,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13987,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13988,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wisconsin,0
13989,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
13990,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Dakota,0
13991,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13992,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13993,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13994,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Illinois,0
13995,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13997,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
14172,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
13884,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,West Virginia,0
13886,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Wyoming,0
13866,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13868,4,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13937,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13891,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Colorado,0
13893,45,America,2020-03-23,2020-03-23 23:19:34,10,2020-03-23,Georgia,0
13917,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Indiana,0
13918,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Iowa,0
13919,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
13920,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Louisiana,0
13921,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Mississippi,0
13922,189,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Jersey,0
13923,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New Mexico,0
13924,13,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
13925,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
13926,1,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oregon,0
13927,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Pennsylvania,0
13928,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Carolina,0
13929,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13930,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13931,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Texas,0
13932,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,West Virginia,0
13865,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,California,0
13885,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,North Carolina,0
13864,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Kentucky,0
13862,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
13887,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Utah,0
13888,18,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
13889,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Oregon,0
13870,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Ohio,0
13890,3,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Arkansas,0
13869,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Tennessee,0
13867,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,South Dakota,0
13848,15,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,New York,0
13849,2,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Utah,0
13850,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Montana,0
13851,0,America,2020-03-23,2020-03-23 23:19:34,0,2020-03-23,Georgia,0
