,confirmed,country,deaths,datetime,province,recovered,date,file_date
1908,1,Saudi Arabia,0,2020-03-02 23:53:02,Saudi Arabia,0,2020-03-02,2020-03-04
1909,1,US,0,2020-03-02 23:53:02,"Placer County, CA",0,2020-03-02,2020-03-03
1910,252,Mainland China,2,2020-03-03 00:23:14,Guangxi,202,2020-03-03,2020-03-03
1912,1,Luxembourg,0,2020-03-03 00:23:16,Luxembourg,0,2020-03-03,2020-03-04
1911,3,Romania,0,2020-03-03 00:23:16,Romania,0,2020-03-03,2020-03-03
1913,2,US,0,2020-03-03 00:43:02,"San Mateo, CA",0,2020-03-03,2020-03-03
1915,935,Mainland China,1,2020-03-03 02:03:11,Jiangxi,870,2020-03-03,2020-03-03
1914,414,Mainland China,8,2020-03-03 02:03:11,Beijing,288,2020-03-03,2020-03-03
1916,2,US,0,2020-03-03 03:03:02,"Washington County, OR",0,2020-03-03,2020-03-04
1917,706,Others,6,2020-03-03 03:13:06,Diamond Princess cruise ship,10,2020-03-03,2020-03-04
1918,5,Algeria,0,2020-03-03 03:23:03,Algeria,0,2020-03-03,2020-03-03
1919,7,Qatar,0,2020-03-03 03:23:03,Qatar,0,2020-03-03,2020-03-03
1920,2,US,0,2020-03-03 03:33:02,"Fulton County, GA",0,2020-03-03,2020-03-04
1921,338,Mainland China,3,2020-03-03 03:43:02,Shanghai,294,2020-03-03,2020-03-03
1922,174,Mainland China,2,2020-03-03 03:43:02,Yunnan,169,2020-03-03,2020-03-04
1923,12,Israel,0,2020-03-03 04:23:07,Israel,1,2020-03-03,2020-03-03
1924,5,Pakistan,0,2020-03-03 04:33:03,Pakistan,0,2020-03-03,2020-03-04
1925,42,Taiwan,1,2020-03-03 06:43:02,Taiwan,12,2020-03-03,2020-03-03
1926,76,Mainland China,3,2020-03-03 07:33:03,Xinjiang,68,2020-03-03,2020-03-03
1927,758,Mainland China,6,2020-03-03 07:53:03,Shandong,511,2020-03-03,2020-03-03
1928,75,Mainland China,1,2020-03-03 09:23:02,Inner Mongolia,59,2020-03-03,2020-03-03
1929,538,Mainland China,3,2020-03-03 09:33:02,Sichuan,394,2020-03-03,2020-03-03
1930,318,Mainland China,6,2020-03-03 09:33:02,Hebei,300,2020-03-03,2020-03-03
1932,5186,South Korea,28,2020-03-03 09:43:02,South Korea,30,2020-03-03,2020-03-03
1931,1272,Mainland China,22,2020-03-03 09:43:02,Henan,1231,2020-03-03,2020-03-03
1933,9,Croatia,0,2020-03-03 09:53:08,Croatia,0,2020-03-03,2020-03-03
1934,5,Mexico,0,2020-03-03 10:03:04,Mexico,1,2020-03-03,2020-03-04
1935,1350,Mainland China,7,2020-03-03 10:23:10,Guangdong,1101,2020-03-03,2020-03-03
1936,631,Mainland China,0,2020-03-03 11:03:09,Jiangsu,562,2020-03-03,2020-03-03
1937,67217,Mainland China,2835,2020-03-03 11:43:02,Hubei,36208,2020-03-03,2020-03-03
1938,136,Mainland China,3,2020-03-03 11:43:02,Tianjin,124,2020-03-03,2020-03-04
1939,100,Hong Kong,2,2020-03-03 11:53:01,Hong Kong,37,2020-03-03,2020-03-03
1940,1213,Mainland China,1,2020-03-03 12:33:02,Zhejiang,1093,2020-03-03,2020-03-03
1941,36,Malaysia,0,2020-03-03 12:33:02,Malaysia,22,2020-03-03,2020-03-03
1942,10,Macau,0,2020-03-03 12:33:02,Macau,9,2020-03-03,2020-03-03
1943,480,Mainland China,13,2020-03-03 13:03:04,Heilongjiang,366,2020-03-03,2020-03-03
1944,1018,Mainland China,4,2020-03-03 13:03:04,Hunan,906,2020-03-03,2020-03-03
1945,91,Mainland China,2,2020-03-03 13:43:03,Gansu,86,2020-03-03,2020-03-03
1946,296,Mainland China,1,2020-03-03 13:43:03,Fujian,260,2020-03-03,2020-03-03
1947,2336,Iran,77,2020-03-03 14:23:03,Iran,291,2020-03-03,2020-03-03
1951,1,US,0,2020-03-03 14:33:03," Norfolk County, MA",0,2020-03-03,2020-03-03
1950,32,Norway,0,2020-03-03 14:33:03,Norway,0,2020-03-03,2020-03-03
1949,125,Mainland China,1,2020-03-03 14:33:03,Liaoning,106,2020-03-03,2020-03-03
1948,990,Mainland China,6,2020-03-03 14:33:03,Anhui,936,2020-03-03,2020-03-03
1952,1,US,0,2020-03-03 14:43:03,"Westchester County, NY",0,2020-03-03,2020-03-03
1953,13,Australia,0,2020-03-03 15:13:26,New South Wales,4,2020-03-03,2020-03-03
1954,21,Sweden,0,2020-03-03 15:13:26,Sweden,0,2020-03-03,2020-03-03
1955,6,Denmark,0,2020-03-03 15:13:26,Denmark,0,2020-03-03,2020-03-03
1956,13,Belgium,0,2020-03-03 15:13:26,Belgium,1,2020-03-03,2020-03-03
1957,11,Iceland,0,2020-03-03 15:13:26,Iceland,0,2020-03-03,2020-03-03
1958,7,Ecuador,0,2020-03-03 15:13:26,Ecuador,0,2020-03-03,2020-03-03
1959,21,Austria,0,2020-03-03 15:13:26,Austria,0,2020-03-03,2020-03-03
1960,5,Czech Republic,0,2020-03-03 15:13:26,Czech Republic,0,2020-03-03,2020-03-03
1961,51,UK,0,2020-03-03 15:13:26,UK,8,2020-03-03,2020-03-03
1962,24,Netherlands,0,2020-03-03 15:13:26,Netherlands,0,2020-03-03,2020-03-03
1967,12,Oman,0,2020-03-03 15:23:03,Oman,2,2020-03-03,2020-03-03
1966,110,Singapore,0,2020-03-03 15:23:03,Singapore,78,2020-03-03,2020-03-04
1965,11,Australia,0,2020-03-03 15:23:03,Queensland,1,2020-03-03,2020-03-03
1964,10,San Marino,1,2020-03-03 15:23:03,San Marino,0,2020-03-03,2020-03-03
1963,204,France,4,2020-03-03 15:23:03,France,12,2020-03-03,2020-03-03
1968,1,Ukraine,0,2020-03-03 15:33:02,Ukraine,0,2020-03-03,2020-03-03
1969,2,Portugal,0,2020-03-03 15:33:02,Portugal,0,2020-03-03,2020-03-03
1970,1,Jordan,0,2020-03-03 15:33:02,Jordan,0,2020-03-03,2020-03-03
1971,1,Morocco,0,2020-03-03 15:33:02,Morocco,0,2020-03-03,2020-03-03
1972,1,US,0,2020-03-03 15:53:03,"Madison, WI",1,2020-03-03,2020-03-03
1973,56,Switzerland,0,2020-03-03 16:43:02,Switzerland,2,2020-03-03,2020-03-03
1974,1,US,0,2020-03-03 17:33:02,"Maricopa County, AZ",0,2020-03-03,2020-03-04
1975,1,Argentina,0,2020-03-03 17:43:02,Argentina,0,2020-03-03,2020-03-03
1976,2,US,0,2020-03-03 18:33:02,"Hillsborough, FL",0,2020-03-03,2020-03-03
1977,196,Germany,0,2020-03-03 20:03:06,Germany,16,2020-03-03,2020-03-03
1978,32,Iraq,0,2020-03-03 20:03:06,Iraq,0,2020-03-03,2020-03-03
1979,2502,Italy,79,2020-03-03 20:03:06,Italy,160,2020-03-03,2020-03-03
1980,293,Japan,6,2020-03-03 20:03:06,Japan,43,2020-03-03,2020-03-03
1981,19,Canada,0,2020-03-03 20:03:08,"Toronto, ON",2,2020-03-03,2020-03-03
1982,6,US,1,2020-03-03 20:23:05,"Snohomish County, WA",0,2020-03-03,2020-03-03
1983,21,US,6,2020-03-03 20:23:05,"King County, WA",1,2020-03-03,2020-03-03
1984,1,Chile,0,2020-03-03 20:33:02,Chile,0,2020-03-03,2020-03-03
1985,1,US,0,2020-03-03 20:53:02,"Wake County, NC",0,2020-03-03,2020-03-03
1986,576,Mainland China,6,2020-03-03 23:13:05,Chongqing,490,2020-03-03,2020-03-03
1987,133,Mainland China,0,2020-03-03 23:13:05,Shanxi,124,2020-03-03,2020-03-03
1988,11,US,0,2020-03-03 23:33:03,"Santa Clara, CA",1,2020-03-03,2020-03-03
1989,2,US,0,2020-03-03 23:33:03,"Grafton County, NH",0,2020-03-03,2020-03-03
1990,168,Mainland China,5,2020-03-03 23:43:02,Hainan,155,2020-03-03,2020-03-03
1991,27,United Arab Emirates,0,2020-03-03 23:43:02,United Arab Emirates,5,2020-03-03,2020-03-03
1996,2,Estonia,0,2020-03-03 23:53:03,Estonia,0,2020-03-03,2020-03-03
1995,2,Senegal,0,2020-03-03 23:53:03,Senegal,0,2020-03-03,2020-03-03
1997,9,Canada,0,2020-03-03 23:53:03,British Columbia,3,2020-03-03,2020-03-03
1993,1,US,0,2020-03-03 23:53:03,"Berkeley, CA",0,2020-03-03,2020-03-04
1992,165,Spain,1,2020-03-03 23:53:03,Spain,2,2020-03-03,2020-03-03
1994,2,Ireland,0,2020-03-03 23:53:03,Ireland,0,2020-03-03,2020-03-03
1998,8,Qatar,0,2020-03-04 00:03:15,Qatar,0,2020-03-04,2020-03-04
1999,10,Denmark,0,2020-03-04 00:03:15,Denmark,0,2020-03-04,2020-03-04
2000,252,Mainland China,2,2020-03-04 00:13:08,Guangxi,210,2020-03-04,2020-03-04
2001,1272,Mainland China,22,2020-03-04 00:33:05,Henan,1234,2020-03-04,2020-03-04
2002,4,Romania,0,2020-03-04 00:53:02,Romania,1,2020-03-04,2020-03-04
2009,935,Mainland China,1,2020-03-04 01:33:07,Jiangxi,884,2020-03-04,2020-03-04
2008,75,Mainland China,0,2020-03-04 01:33:07,Ningxia,69,2020-03-04,2020-03-04
2007,1,Argentina,0,2020-03-04 01:33:07,Argentina,0,2020-03-04,2020-03-04
2003,1,Chile,0,2020-03-04 01:33:07,Chile,0,2020-03-04,2020-03-04
2005,1,Tunisia,0,2020-03-04 01:33:07,Tunisia,0,2020-03-04,2020-03-04
2004,1,Liechtenstein,0,2020-03-04 01:33:07,Liechtenstein,0,2020-03-04,2020-03-04
2006,1,Latvia,0,2020-03-04 01:33:07,Latvia,0,2020-03-04,2020-03-04
2010,3,US,0,2020-03-04 02:13:11,"Orange County, CA",0,2020-03-04,2020-03-04
2011,3,Saint Barthelemy,0,2020-03-04 02:43:03,Saint Barthelemy,0,2020-03-04,2020-03-04
2012,338,Mainland China,3,2020-03-04 04:13:08,Shanghai,298,2020-03-04,2020-03-04
2014,1,US,0,2020-03-04 04:23:05,"Contra Costa County, CA",0,2020-03-04,2020-03-04
2013,12,Canada,0,2020-03-04 04:23:05,British Columbia,3,2020-03-04,2020-03-04
2015,93,Mainland China,1,2020-03-04 10:03:19,Jilin,86,2020-03-04,2020-03-04
2016,990,Mainland China,6,2020-03-04 10:03:19,Anhui,956,2020-03-04,2020-03-04
2017,318,Mainland China,6,2020-03-04 10:03:19,Hebei,301,2020-03-04,2020-03-04
2018,1213,Mainland China,1,2020-03-04 10:03:19,Zhejiang,1114,2020-03-04,2020-03-04
2019,1350,Mainland China,7,2020-03-04 10:03:19,Guangdong,1133,2020-03-04,2020-03-04
2020,168,Mainland China,5,2020-03-04 10:03:19,Hainan,158,2020-03-04,2020-03-04
2021,2922,Iran,92,2020-03-04 12:33:03,Iran,552,2020-03-04,2020-03-04
2022,23,Belgium,0,2020-03-04 12:33:03,Belgium,1,2020-03-04,2020-03-04
2023,28,India,0,2020-03-04 12:33:03,India,3,2020-03-04,2020-03-04
2024,38,Netherlands,0,2020-03-04 12:33:03,Netherlands,0,2020-03-04,2020-03-04
2025,35,Sweden,0,2020-03-04 12:33:03,Sweden,0,2020-03-04,2020-03-04
2028,10,Australia,0,2020-03-04 12:43:03,Victoria,4,2020-03-04,2020-03-04
2029,6,Belarus,0,2020-03-04 12:43:03,Belarus,0,2020-03-04,2020-03-04
2026,5,Portugal,0,2020-03-04 12:43:03,Portugal,0,2020-03-04,2020-03-04
2027,15,Israel,0,2020-03-04 12:43:03,Israel,1,2020-03-04,2020-03-04
2035,538,Mainland China,3,2020-03-04 12:53:03,Sichuan,406,2020-03-04,2020-03-04
2034,480,Mainland China,13,2020-03-04 12:53:03,Heilongjiang,373,2020-03-04,2020-03-04
2033,67332,Mainland China,2871,2020-03-04 12:53:03,Hubei,38557,2020-03-04,2020-03-04
2036,631,Mainland China,0,2020-03-04 12:53:03,Jiangsu,577,2020-03-04,2020-03-04
2031,296,Mainland China,1,2020-03-04 12:53:03,Fujian,270,2020-03-04,2020-03-04
2030,1,Faroe Islands,0,2020-03-04 12:53:03,Faroe Islands,0,2020-03-04,2020-03-04
2032,758,Mainland China,6,2020-03-04 12:53:03,Shandong,516,2020-03-04,2020-03-04
2037,50,Malaysia,0,2020-03-04 13:03:08,Malaysia,22,2020-03-04,2020-03-04
2038,1,Gibraltar,0,2020-03-04 13:03:13,Gibraltar,0,2020-03-04,2020-03-04
2039,1,Poland,0,2020-03-04 15:13:18,Poland,0,2020-03-04,2020-03-04
2040,1018,Mainland China,4,2020-03-04 15:43:02,Hunan,916,2020-03-04,2020-03-04
2044,75,Mainland China,1,2020-03-04 15:43:03,Inner Mongolia,63,2020-03-04,2020-03-04
2041,91,Mainland China,2,2020-03-04 15:43:03,Gansu,87,2020-03-04,2020-03-04
2042,245,Mainland China,1,2020-03-04 15:43:03,Shaanxi,223,2020-03-04,2020-03-04
2043,76,Mainland China,3,2020-03-04 15:43:03,Xinjiang,69,2020-03-04,2020-03-04
2046,13,Lebanon,0,2020-03-04 16:53:02,Lebanon,1,2020-03-04,2020-03-04
2045,10,Croatia,0,2020-03-04 16:53:02,Croatia,0,2020-03-04,2020-03-04
2047,7,US,0,2020-03-04 18:13:18,"Los Angeles, CA",0,2020-03-04,2020-03-04
2048,5621,South Korea,35,2020-03-04 19:23:03,South Korea,41,2020-03-04,2020-03-04
2049,3089,Italy,107,2020-03-04 19:23:03,Italy,276,2020-03-04,2020-03-04
2050,331,Japan,6,2020-03-04 19:23:03,Japan,43,2020-03-04,2020-03-04
2064,10,Ecuador,0,2020-03-04 19:33:03,Ecuador,0,2020-03-04,2020-03-04
2063,16,San Marino,1,2020-03-04 19:33:03,San Marino,0,2020-03-04,2020-03-04
2062,15,Oman,0,2020-03-04 19:33:03,Oman,2,2020-03-04,2020-03-04
2060,2,Hungary,0,2020-03-04 19:33:03,Hungary,0,2020-03-04,2020-03-04
2059,12,Algeria,0,2020-03-04 19:33:03,Algeria,0,2020-03-04,2020-03-04
2058,262,Germany,0,2020-03-04 19:33:03,Germany,16,2020-03-04,2020-03-04
2061,26,Iceland,0,2020-03-04 19:33:03,Iceland,0,2020-03-04,2020-03-04
2056,9,Greece,0,2020-03-04 19:33:03,Greece,0,2020-03-04,2020-03-04
2055,90,Switzerland,0,2020-03-04 19:33:03,Switzerland,3,2020-03-04,2020-03-04
2054,85,UK,0,2020-03-04 19:33:03,UK,8,2020-03-04,2020-03-04
2053,8,Czech Republic,0,2020-03-04 19:33:03,Czech Republic,0,2020-03-04,2020-03-04
2052,29,Austria,0,2020-03-04 19:33:03,Austria,0,2020-03-04,2020-03-04
2051,52,Bahrain,0,2020-03-04 19:33:03,Bahrain,0,2020-03-04,2020-03-04
2057,56,Norway,0,2020-03-04 19:33:03,Norway,0,2020-03-04,2020-03-04
2065,1,Australia,0,2020-03-04 19:43:02,Northern Territory,0,2020-03-04,2020-03-04
2068,2,US,1,2020-03-04 19:53:02,"Placer County, CA",0,2020-03-04,2020-03-04
2067,31,US,9,2020-03-04 19:53:02,"King County, WA",1,2020-03-04,2020-03-04
2066,8,US,1,2020-03-04 19:53:02,"Snohomish County, WA",0,2020-03-04,2020-03-04
2069,3,New Zealand,0,2020-03-04 20:13:11,New Zealand,0,2020-03-04,2020-03-04
2070,4,Brazil,0,2020-03-04 20:33:02,Brazil,0,2020-03-04,2020-03-04
2071,35,Iraq,2,2020-03-04 20:43:02,Iraq,0,2020-03-04,2020-03-04
2072,285,France,4,2020-03-04 20:43:02,France,12,2020-03-04,2020-03-04
2073,4,Senegal,0,2020-03-04 20:43:02,Senegal,0,2020-03-04,2020-03-04
2074,222,Spain,2,2020-03-04 20:43:02,Spain,2,2020-03-04,2020-03-04
2075,22,Australia,1,2020-03-04 20:43:03,New South Wales,4,2020-03-04,2020-03-04
2076,5,Australia,0,2020-03-04 21:03:07,South Australia,2,2020-03-04,2020-03-04
2077,6,Ireland,0,2020-03-04 21:13:07,Ireland,0,2020-03-04,2020-03-04
2078,10,US,0,2020-03-04 21:23:10,"Westchester County, NY",0,2020-03-04,2020-03-04
2080,576,Mainland China,6,2020-03-04 23:23:01,Chongqing,502,2020-03-04,2020-03-04
2079,418,Mainland China,8,2020-03-04 23:23:01,Beijing,297,2020-03-04,2020-03-04
2081,105,Hong Kong,2,2020-03-04 23:23:01,Hong Kong,37,2020-03-04,2020-03-04
